   n,     epsi,   alph  ,    p    , r,stp, bigg    ,  sec
4900, 0.200000, 500.000000, 0.500000, 66, 0, 256.000000, 172.000000
4900, 0.200000, 500.000000, 0.500000, 67, 0, 77.000000, 76.000000
4900, 0.200000, 500.000000, 0.500000, 68, 0, 181.000000, 147.000000
4900, 0.200000, 500.000000, 0.500000, 69, 0, 161.000000, 157.000000
4900, 0.200000, 500.000000, 0.500000, 70, 0, 325.000000, 154.000000
4900, 0.200000, 500.000000, 0.500000, 71, 0, 197.000000, 147.000000
4900, 0.200000, 500.000000, 0.500000, 72, 0, 234.000000, 127.000000
4900, 0.200000, 500.000000, 0.500000, 73, 0, 173.000000, 139.000000
4900, 0.200000, 500.000000, 0.500000, 74, 0, 126.000000, 86.000000
4900, 0.200000, 500.000000, 0.500000, 75, 0, 187.000000, 116.000000
4900, 0.200000, 500.000000, 0.500000, 76, 0, 143.000000, 132.000000
4900, 0.200000, 500.000000, 0.500000, 77, 0, 123.000000, 108.000000
4900, 0.200000, 500.000000, 0.500000, 78, 0, 293.000000, 182.000000
4900, 0.200000, 500.000000, 0.500000, 79, 0, 129.000000, 118.000000
4900, 0.200000, 500.000000, 0.500000, 80, 0, 201.000000, 200.000000
4900, 0.200000, 500.000000, 0.500000, 81, 1, 149.000000, 130.000000
4900, 0.200000, 500.000000, 0.500000, 82, 0, 191.000000, 131.000000
4900, 0.200000, 500.000000, 0.500000, 83, 0, 162.000000, 117.000000
4900, 0.200000, 500.000000, 0.500000, 84, 0, 97.000000, 85.000000
4900, 0.200000, 500.000000, 0.500000, 85, 0, 268.000000, 143.000000
4900, 0.200000, 500.000000, 0.500000, 86, 0, 223.000000, 85.000000
4900, 0.200000, 500.000000, 0.500000, 87, 0, 147.000000, 103.000000
4900, 0.200000, 500.000000, 0.500000, 88, 0, 175.000000, 151.000000
4900, 0.200000, 500.000000, 0.500000, 89, 0, 221.000000, 157.000000
4900, 0.200000, 500.000000, 0.500000, 90, 0, 163.000000, 88.000000
4900, 0.200000, 500.000000, 0.500000, 91, 0, 150.000000, 139.000000
4900, 0.200000, 500.000000, 0.500000, 92, 0, 205.000000, 179.000000
4900, 0.200000, 500.000000, 0.500000, 93, 0, 239.000000, 142.000000
4900, 0.200000, 500.000000, 0.500000, 94, 0, 135.000000, 119.000000
4900, 0.200000, 500.000000, 0.500000, 95, 0, 208.000000, 91.000000
4900, 0.200000, 500.000000, 0.500000, 96, 0, 222.000000, 147.000000
4900, 0.200000, 500.000000, 0.500000, 97, 0, 139.000000, 112.000000
4900, 0.200000, 500.000000, 0.500000, 98, 0, 190.000000, 150.000000
4900, 0.200000, 500.000000, 0.500000, 99, 1, 113.000000, 105.000000
4900, 0.200000, 500.000000, 0.510000, 0, 0, 168.000000, 112.000000
4900, 0.200000, 500.000000, 0.510000, 1, 0, 203.000000, 146.000000
4900, 0.200000, 500.000000, 0.510000, 2, 0, 212.000000, 148.000000
4900, 0.200000, 500.000000, 0.510000, 3, 0, 312.000000, 133.000000
4900, 0.200000, 500.000000, 0.510000, 4, 1, 239.000000, 206.000000
4900, 0.200000, 500.000000, 0.510000, 5, 0, 156.000000, 107.000000
4900, 0.200000, 500.000000, 0.510000, 6, 0, 176.000000, 165.000000
4900, 0.200000, 500.000000, 0.510000, 7, 0, 428.000000, 118.000000
4900, 0.200000, 500.000000, 0.510000, 8, 0, 211.000000, 157.000000
4900, 0.200000, 500.000000, 0.510000, 9, 0, 321.000000, 117.000000
4900, 0.200000, 500.000000, 0.510000, 10, 0, 169.000000, 152.000000
4900, 0.200000, 500.000000, 0.510000, 11, 0, 128.000000, 125.000000
4900, 0.200000, 500.000000, 0.510000, 12, 1, 123.000000, 114.000000
4900, 0.200000, 500.000000, 0.510000, 13, 0, 425.000000, 167.000000
4900, 0.200000, 500.000000, 0.510000, 14, 0, 203.000000, 149.000000
4900, 0.200000, 500.000000, 0.510000, 15, 0, 151.000000, 141.000000
4900, 0.200000, 500.000000, 0.510000, 16, 1, 116.000000, 105.000000
4900, 0.200000, 500.000000, 0.510000, 17, 0, 144.000000, 128.000000
4900, 0.200000, 500.000000, 0.510000, 18, 0, 236.000000, 146.000000
4900, 0.200000, 500.000000, 0.510000, 19, 0, 163.000000, 140.000000
4900, 0.200000, 500.000000, 0.510000, 20, 0, 444.000000, 121.000000
4900, 0.200000, 500.000000, 0.510000, 21, 0, 258.000000, 212.000000
4900, 0.200000, 500.000000, 0.510000, 22, 0, 144.000000, 141.000000
4900, 0.200000, 500.000000, 0.510000, 23, 0, 129.000000, 121.000000
4900, 0.200000, 500.000000, 0.510000, 24, 0, 511.000000, 224.000000
4900, 0.200000, 500.000000, 0.510000, 25, 0, 249.000000, 139.000000
4900, 0.200000, 500.000000, 0.510000, 26, 0, 288.000000, 189.000000
4900, 0.200000, 500.000000, 0.510000, 27, 0, 203.000000, 127.000000
4900, 0.200000, 500.000000, 0.510000, 28, 1, 145.000000, 116.000000
4900, 0.200000, 500.000000, 0.510000, 29, 0, 183.000000, 179.000000
4900, 0.200000, 500.000000, 0.510000, 30, 0, 222.000000, 120.000000
4900, 0.200000, 500.000000, 0.510000, 31, 0, 243.000000, 197.000000
4900, 0.200000, 500.000000, 0.510000, 32, 0, 118.000000, 100.000000
4900, 0.200000, 500.000000, 0.510000, 33, 0, 308.000000, 163.000000
4900, 0.200000, 500.000000, 0.510000, 34, 0, 206.000000, 127.000000
4900, 0.200000, 500.000000, 0.510000, 35, 0, 180.000000, 109.000000
4900, 0.200000, 500.000000, 0.510000, 36, 0, 217.000000, 127.000000
4900, 0.200000, 500.000000, 0.510000, 37, 0, 103.000000, 86.000000
4900, 0.200000, 500.000000, 0.510000, 38, 1, 175.000000, 147.000000
4900, 0.200000, 500.000000, 0.510000, 39, 0, 215.000000, 188.000000
4900, 0.200000, 500.000000, 0.510000, 40, 0, 200.000000, 149.000000
4900, 0.200000, 500.000000, 0.510000, 41, 0, 132.000000, 112.000000
4900, 0.200000, 500.000000, 0.510000, 42, 0, 262.000000, 136.000000
4900, 0.200000, 500.000000, 0.510000, 43, 0, 154.000000, 134.000000
4900, 0.200000, 500.000000, 0.510000, 44, 1, 203.000000, 149.000000
4900, 0.200000, 500.000000, 0.510000, 45, 0, 104.000000, 102.000000
4900, 0.200000, 500.000000, 0.510000, 46, 0, 210.000000, 165.000000
4900, 0.200000, 500.000000, 0.510000, 47, 0, 378.000000, 139.000000
4900, 0.200000, 500.000000, 0.510000, 48, 0, 198.000000, 183.000000
4900, 0.200000, 500.000000, 0.510000, 49, 0, 189.000000, 101.000000
4900, 0.200000, 500.000000, 0.510000, 50, 0, 194.000000, 108.000000
4900, 0.200000, 500.000000, 0.510000, 51, 0, 194.000000, 178.000000
4900, 0.200000, 500.000000, 0.510000, 52, 0, 336.000000, 214.000000
4900, 0.200000, 500.000000, 0.510000, 53, 0, 361.000000, 115.000000
4900, 0.200000, 500.000000, 0.510000, 54, 0, 330.000000, 226.000000
4900, 0.200000, 500.000000, 0.510000, 55, 0, 194.000000, 108.000000
4900, 0.200000, 500.000000, 0.510000, 56, 0, 299.000000, 147.000000
4900, 0.200000, 500.000000, 0.510000, 57, 0, 390.000000, 162.000000
4900, 0.200000, 500.000000, 0.510000, 58, 1, 110.000000, 100.000000
4900, 0.200000, 500.000000, 0.510000, 59, 0, 144.000000, 100.000000
4900, 0.200000, 500.000000, 0.510000, 60, 0, 212.000000, 159.000000
4900, 0.200000, 500.000000, 0.510000, 61, 0, 249.000000, 181.000000
4900, 0.200000, 500.000000, 0.510000, 62, 0, 155.000000, 148.000000
4900, 0.200000, 500.000000, 0.510000, 63, 0, 206.000000, 133.000000
4900, 0.200000, 500.000000, 0.510000, 64, 0, 300.000000, 168.000000
4900, 0.200000, 500.000000, 0.510000, 65, 0, 134.000000, 131.000000
4900, 0.200000, 500.000000, 0.510000, 66, 0, 175.000000, 148.000000
4900, 0.200000, 500.000000, 0.510000, 67, 0, 278.000000, 239.000000
4900, 0.200000, 500.000000, 0.510000, 68, 0, 174.000000, 127.000000
4900, 0.200000, 500.000000, 0.510000, 69, 0, 166.000000, 159.000000
4900, 0.200000, 500.000000, 0.510000, 70, 0, 124.000000, 119.000000
4900, 0.200000, 500.000000, 0.510000, 71, 0, 184.000000, 154.000000
4900, 0.200000, 500.000000, 0.510000, 72, 1, 155.000000, 128.000000
4900, 0.200000, 500.000000, 0.510000, 73, 0, 104.000000, 102.000000
4900, 0.200000, 500.000000, 0.510000, 74, 0, 196.000000, 165.000000
4900, 0.200000, 500.000000, 0.510000, 75, 0, 236.000000, 107.000000
4900, 0.200000, 500.000000, 0.510000, 76, 0, 181.000000, 153.000000
4900, 0.200000, 500.000000, 0.510000, 77, 0, 227.000000, 187.000000
4900, 0.200000, 500.000000, 0.510000, 78, 0, 175.000000, 173.000000
4900, 0.200000, 500.000000, 0.510000, 79, 0, 115.000000, 114.000000
4900, 0.200000, 500.000000, 0.510000, 80, 0, 131.000000, 130.000000
4900, 0.200000, 500.000000, 0.510000, 81, 0, 222.000000, 125.000000
4900, 0.200000, 500.000000, 0.510000, 82, 1, 171.000000, 119.000000
4900, 0.200000, 500.000000, 0.510000, 83, 0, 245.000000, 129.000000
4900, 0.200000, 500.000000, 0.510000, 84, 0, 239.000000, 157.000000
4900, 0.200000, 500.000000, 0.510000, 85, 0, 157.000000, 137.000000
4900, 0.200000, 500.000000, 0.510000, 86, 0, 202.000000, 176.000000
4900, 0.200000, 500.000000, 0.510000, 87, 0, 191.000000, 142.000000
4900, 0.200000, 500.000000, 0.510000, 88, 0, 152.000000, 91.000000
4900, 0.200000, 500.000000, 0.510000, 89, 0, 220.000000, 150.000000
4900, 0.200000, 500.000000, 0.510000, 90, 1, 221.000000, 219.000000
4900, 0.200000, 500.000000, 0.510000, 91, 0, 138.000000, 107.000000
4900, 0.200000, 500.000000, 0.510000, 92, 0, 241.000000, 108.000000
4900, 0.200000, 500.000000, 0.510000, 93, 0, 272.000000, 218.000000
4900, 0.200000, 500.000000, 0.510000, 94, 0, 281.000000, 121.000000
4900, 0.200000, 500.000000, 0.510000, 95, 0, 297.000000, 198.000000
4900, 0.200000, 500.000000, 0.510000, 96, 0, 114.000000, 100.000000
4900, 0.200000, 500.000000, 0.510000, 97, 0, 198.000000, 128.000000
4900, 0.200000, 500.000000, 0.510000, 98, 1, 124.000000, 103.000000
4900, 0.200000, 500.000000, 0.510000, 99, 0, 172.000000, 113.000000
4900, 0.200000, 500.000000, 0.520000, 0, 0, 161.000000, 151.000000
4900, 0.200000, 500.000000, 0.520000, 1, 0, 193.000000, 150.000000
4900, 0.200000, 500.000000, 0.520000, 2, 0, 240.000000, 193.000000
4900, 0.200000, 500.000000, 0.520000, 3, 0, 331.000000, 289.000000
4900, 0.200000, 500.000000, 0.520000, 4, 0, 197.000000, 190.000000
4900, 0.200000, 500.000000, 0.520000, 5, 0, 198.000000, 168.000000
4900, 0.200000, 500.000000, 0.520000, 6, 0, 176.000000, 175.000000
4900, 0.200000, 500.000000, 0.520000, 7, 0, 284.000000, 124.000000
4900, 0.200000, 500.000000, 0.520000, 8, 0, 252.000000, 139.000000
4900, 0.200000, 500.000000, 0.520000, 9, 0, 216.000000, 168.000000
4900, 0.200000, 500.000000, 0.520000, 10, 0, 233.000000, 199.000000
4900, 0.200000, 500.000000, 0.520000, 11, 1, 237.000000, 185.000000
4900, 0.200000, 500.000000, 0.520000, 12, 0, 197.000000, 184.000000
4900, 0.200000, 500.000000, 0.520000, 13, 0, 212.000000, 189.000000
4900, 0.200000, 500.000000, 0.520000, 14, 0, 185.000000, 159.000000
4900, 0.200000, 500.000000, 0.520000, 15, 0, 304.000000, 278.000000
4900, 0.200000, 500.000000, 0.520000, 16, 0, 208.000000, 121.000000
4900, 0.200000, 500.000000, 0.520000, 17, 0, 190.000000, 186.000000
4900, 0.200000, 500.000000, 0.520000, 18, 0, 160.000000, 122.000000
4900, 0.200000, 500.000000, 0.520000, 19, 0, 187.000000, 152.000000
4900, 0.200000, 500.000000, 0.520000, 20, 0, 142.000000, 131.000000
4900, 0.200000, 500.000000, 0.520000, 21, 0, 134.000000, 131.000000
4900, 0.200000, 500.000000, 0.520000, 22, 0, 343.000000, 150.000000
4900, 0.200000, 500.000000, 0.520000, 23, 0, 216.000000, 153.000000
4900, 0.200000, 500.000000, 0.520000, 24, 0, 321.000000, 99.000000
4900, 0.200000, 500.000000, 0.520000, 25, 0, 357.000000, 130.000000
4900, 0.200000, 500.000000, 0.520000, 26, 0, 233.000000, 172.000000
4900, 0.200000, 500.000000, 0.520000, 27, 0, 452.000000, 95.000000
4900, 0.200000, 500.000000, 0.520000, 28, 0, 181.000000, 149.000000
4900, 0.200000, 500.000000, 0.520000, 29, 0, 125.000000, 123.000000
4900, 0.200000, 500.000000, 0.520000, 30, 0, 220.000000, 203.000000
4900, 0.200000, 500.000000, 0.520000, 31, 0, 132.000000, 130.000000
4900, 0.200000, 500.000000, 0.520000, 32, 0, 405.000000, 131.000000
4900, 0.200000, 500.000000, 0.520000, 33, 0, 174.000000, 108.000000
4900, 0.200000, 500.000000, 0.520000, 34, 0, 424.000000, 119.000000
4900, 0.200000, 500.000000, 0.520000, 35, 0, 267.000000, 159.000000
4900, 0.200000, 500.000000, 0.520000, 36, 0, 215.000000, 156.000000
4900, 0.200000, 500.000000, 0.520000, 37, 0, 328.000000, 232.000000
4900, 0.200000, 500.000000, 0.520000, 38, 0, 175.000000, 134.000000
4900, 0.200000, 500.000000, 0.520000, 39, 0, 308.000000, 219.000000
4900, 0.200000, 500.000000, 0.520000, 40, 0, 449.000000, 156.000000
4900, 0.200000, 500.000000, 0.520000, 41, 0, 208.000000, 150.000000
4900, 0.200000, 500.000000, 0.520000, 42, 0, 135.000000, 119.000000
4900, 0.200000, 500.000000, 0.520000, 43, 0, 146.000000, 135.000000
4900, 0.200000, 500.000000, 0.520000, 44, 0, 245.000000, 171.000000
4900, 0.200000, 500.000000, 0.520000, 45, 0, 209.000000, 174.000000
4900, 0.200000, 500.000000, 0.520000, 46, 1, 260.000000, 213.000000
4900, 0.200000, 500.000000, 0.520000, 47, 0, 381.000000, 267.000000
4900, 0.200000, 500.000000, 0.520000, 48, 0, 190.000000, 185.000000
4900, 0.200000, 500.000000, 0.520000, 49, 0, 183.000000, 147.000000
4900, 0.200000, 500.000000, 0.520000, 50, 0, 367.000000, 305.000000
4900, 0.200000, 500.000000, 0.520000, 51, 0, 289.000000, 108.000000
4900, 0.200000, 500.000000, 0.520000, 52, 1, 278.000000, 211.000000
4900, 0.200000, 500.000000, 0.520000, 53, 0, 235.000000, 122.000000
4900, 0.200000, 500.000000, 0.520000, 54, 0, 165.000000, 140.000000
4900, 0.200000, 500.000000, 0.520000, 55, 0, 311.000000, 300.000000
4900, 0.200000, 500.000000, 0.520000, 56, 0, 346.000000, 143.000000
4900, 0.200000, 500.000000, 0.520000, 57, 0, 230.000000, 175.000000
4900, 0.200000, 500.000000, 0.520000, 58, 0, 362.000000, 331.000000
4900, 0.200000, 500.000000, 0.520000, 59, 0, 169.000000, 165.000000
4900, 0.200000, 500.000000, 0.520000, 60, 0, 227.000000, 125.000000
4900, 0.200000, 500.000000, 0.520000, 61, 0, 230.000000, 128.000000
4900, 0.200000, 500.000000, 0.520000, 62, 0, 286.000000, 170.000000
4900, 0.200000, 500.000000, 0.520000, 63, 0, 246.000000, 148.000000
4900, 0.200000, 500.000000, 0.520000, 64, 0, 235.000000, 125.000000
4900, 0.200000, 500.000000, 0.520000, 65, 0, 578.000000, 92.000000
4900, 0.200000, 500.000000, 0.520000, 66, 0, 218.000000, 196.000000
4900, 0.200000, 500.000000, 0.520000, 67, 0, 316.000000, 201.000000
4900, 0.200000, 500.000000, 0.520000, 68, 0, 254.000000, 198.000000
4900, 0.200000, 500.000000, 0.520000, 69, 0, 289.000000, 162.000000
4900, 0.200000, 500.000000, 0.520000, 70, 0, 156.000000, 150.000000
4900, 0.200000, 500.000000, 0.520000, 71, 0, 300.000000, 178.000000
4900, 0.200000, 500.000000, 0.520000, 72, 1, 284.000000, 271.000000
4900, 0.200000, 500.000000, 0.520000, 73, 0, 179.000000, 140.000000
4900, 0.200000, 500.000000, 0.520000, 74, 0, 168.000000, 111.000000
4900, 0.200000, 500.000000, 0.520000, 75, 0, 304.000000, 147.000000
4900, 0.200000, 500.000000, 0.520000, 76, 0, 187.000000, 173.000000
4900, 0.200000, 500.000000, 0.520000, 77, 0, 316.000000, 170.000000
4900, 0.200000, 500.000000, 0.520000, 78, 0, 218.000000, 155.000000
4900, 0.200000, 500.000000, 0.520000, 79, 0, 432.000000, 147.000000
4900, 0.200000, 500.000000, 0.520000, 80, 0, 232.000000, 230.000000
4900, 0.200000, 500.000000, 0.520000, 81, 0, 254.000000, 209.000000
4900, 0.200000, 500.000000, 0.520000, 82, 0, 260.000000, 211.000000
4900, 0.200000, 500.000000, 0.520000, 83, 1, 218.000000, 149.000000
4900, 0.200000, 500.000000, 0.520000, 84, 0, 146.000000, 140.000000
4900, 0.200000, 500.000000, 0.520000, 85, 0, 249.000000, 156.000000
4900, 0.200000, 500.000000, 0.520000, 86, 0, 168.000000, 167.000000
4900, 0.200000, 500.000000, 0.520000, 87, 0, 153.000000, 137.000000
4900, 0.200000, 500.000000, 0.520000, 88, 0, 290.000000, 243.000000
4900, 0.200000, 500.000000, 0.520000, 89, 1, 309.000000, 137.000000
4900, 0.200000, 500.000000, 0.520000, 90, 0, 262.000000, 142.000000
4900, 0.200000, 500.000000, 0.520000, 91, 0, 260.000000, 146.000000
4900, 0.200000, 500.000000, 0.520000, 92, 0, 236.000000, 186.000000
4900, 0.200000, 500.000000, 0.520000, 93, 0, 216.000000, 170.000000
4900, 0.200000, 500.000000, 0.520000, 94, 0, 292.000000, 252.000000
4900, 0.200000, 500.000000, 0.520000, 95, 0, 250.000000, 148.000000
4900, 0.200000, 500.000000, 0.520000, 96, 0, 186.000000, 174.000000
4900, 0.200000, 500.000000, 0.520000, 97, 0, 222.000000, 145.000000
4900, 0.200000, 500.000000, 0.520000, 98, 0, 205.000000, 125.000000
4900, 0.200000, 500.000000, 0.520000, 99, 0, 206.000000, 174.000000
4900, 0.200000, 500.000000, 0.530000, 0, 0, 249.000000, 220.000000
4900, 0.200000, 500.000000, 0.530000, 1, 1, 204.000000, 132.000000
4900, 0.200000, 500.000000, 0.530000, 2, 0, 314.000000, 304.000000
4900, 0.200000, 500.000000, 0.530000, 3, 0, 250.000000, 208.000000
4900, 0.200000, 500.000000, 0.530000, 4, 0, 361.000000, 182.000000
4900, 0.200000, 500.000000, 0.530000, 5, 0, 452.000000, 219.000000
4900, 0.200000, 500.000000, 0.530000, 6, 0, 174.000000, 145.000000
4900, 0.200000, 500.000000, 0.530000, 7, 0, 258.000000, 190.000000
4900, 0.200000, 500.000000, 0.530000, 8, 0, 388.000000, 267.000000
4900, 0.200000, 500.000000, 0.530000, 9, 0, 308.000000, 261.000000
4900, 0.200000, 500.000000, 0.530000, 10, 0, 261.000000, 249.000000
4900, 0.200000, 500.000000, 0.530000, 11, 0, 182.000000, 156.000000
4900, 0.200000, 500.000000, 0.530000, 12, 0, 224.000000, 170.000000
4900, 0.200000, 500.000000, 0.530000, 13, 1, 353.000000, 301.000000
4900, 0.200000, 500.000000, 0.530000, 14, 0, 182.000000, 157.000000
4900, 0.200000, 500.000000, 0.530000, 15, 0, 359.000000, 119.000000
4900, 0.200000, 500.000000, 0.530000, 16, 0, 263.000000, 206.000000
4900, 0.200000, 500.000000, 0.530000, 17, 0, 260.000000, 249.000000
4900, 0.200000, 500.000000, 0.530000, 18, 0, 233.000000, 182.000000
4900, 0.200000, 500.000000, 0.530000, 19, 0, 530.000000, 448.000000
4900, 0.200000, 500.000000, 0.530000, 20, 0, 435.000000, 299.000000
4900, 0.200000, 500.000000, 0.530000, 21, 0, 176.000000, 158.000000
4900, 0.200000, 500.000000, 0.530000, 22, 0, 214.000000, 177.000000
4900, 0.200000, 500.000000, 0.530000, 23, 0, 712.000000, 147.000000
4900, 0.200000, 500.000000, 0.530000, 24, 0, 280.000000, 192.000000
4900, 0.200000, 500.000000, 0.530000, 25, 0, 274.000000, 246.000000
4900, 0.200000, 500.000000, 0.530000, 26, 0, 222.000000, 219.000000
4900, 0.200000, 500.000000, 0.530000, 27, 0, 237.000000, 192.000000
4900, 0.200000, 500.000000, 0.530000, 28, 0, 447.000000, 209.000000
4900, 0.200000, 500.000000, 0.530000, 29, 1, 515.000000, 305.000000
4900, 0.200000, 500.000000, 0.530000, 30, 0, 189.000000, 175.000000
4900, 0.200000, 500.000000, 0.530000, 31, 0, 273.000000, 120.000000
4900, 0.200000, 500.000000, 0.530000, 32, 0, 354.000000, 146.000000
4900, 0.200000, 500.000000, 0.530000, 33, 0, 285.000000, 253.000000
4900, 0.200000, 500.000000, 0.530000, 34, 0, 421.000000, 252.000000
4900, 0.200000, 500.000000, 0.530000, 35, 0, 221.000000, 198.000000
4900, 0.200000, 500.000000, 0.530000, 36, 0, 196.000000, 161.000000
4900, 0.200000, 500.000000, 0.530000, 37, 0, 283.000000, 194.000000
4900, 0.200000, 500.000000, 0.530000, 38, 0, 190.000000, 188.000000
4900, 0.200000, 500.000000, 0.530000, 39, 0, 266.000000, 138.000000
4900, 0.200000, 500.000000, 0.530000, 40, 1, 297.000000, 214.000000
4900, 0.200000, 500.000000, 0.530000, 41, 0, 279.000000, 230.000000
4900, 0.200000, 500.000000, 0.530000, 42, 0, 219.000000, 198.000000
4900, 0.200000, 500.000000, 0.530000, 43, 0, 488.000000, 127.000000
4900, 0.200000, 500.000000, 0.530000, 44, 1, 316.000000, 146.000000
4900, 0.200000, 500.000000, 0.530000, 45, 0, 169.000000, 151.000000
4900, 0.200000, 500.000000, 0.530000, 46, 0, 240.000000, 229.000000
4900, 0.200000, 500.000000, 0.530000, 47, 0, 221.000000, 219.000000
4900, 0.200000, 500.000000, 0.530000, 48, 0, 172.000000, 144.000000
4900, 0.200000, 500.000000, 0.530000, 49, 0, 220.000000, 170.000000
4900, 0.200000, 500.000000, 0.530000, 50, 0, 230.000000, 203.000000
4900, 0.200000, 500.000000, 0.530000, 51, 0, 231.000000, 206.000000
4900, 0.200000, 500.000000, 0.530000, 52, 0, 220.000000, 174.000000
4900, 0.200000, 500.000000, 0.530000, 53, 0, 261.000000, 243.000000
4900, 0.200000, 500.000000, 0.530000, 54, 0, 259.000000, 174.000000
4900, 0.200000, 500.000000, 0.530000, 55, 0, 248.000000, 238.000000
4900, 0.200000, 500.000000, 0.530000, 56, 0, 204.000000, 198.000000
